,,,,,,,,,,
Trade Date,Symbol,Warehouse,Production Year,Opening Price,Closing Price,High,Low,Change,Persetntage Change,Volume (Ton)
11/09/2012,LUSD5B,HW,2004,390.00,0.00,390.00,390.00,0,0.0 ,5.1
09/28/2012,LUSD5B,HW,2004,520.00,0.00,520.00,520.00,0,0.0 ,7.65
09/25/2012,LUSD5B,HW,2004,525.00,0.00,525.00,525.00,0,0.0 ,5.1
09/26/2012,LUSD5B,HW,2004,525.00,0.00,525.00,525.00,0,0.0 ,15.5
09/17/2012,LUSD5B,HW,2004,540.00,0.00,540.00,540.00,0,0.0 ,10.2
09/14/2012,LUSD5B,HW,2004,525.00,0.00,525.00,525.00,0,0.0 ,5.1
09/18/2012,LUSD5B,HW,2004,555.00,0.00,555.00,555.00,0,0.0 ,4.49
10/17/2012,LUSD5B,HW,2004,470.00,0.00,470.00,470.00,0,0.0 ,5.1
10/16/2012,LUSD5B,HW,2004,470.00,0.00,475.00,470.00,0,0.0 ,10.2
10/19/2012,LUSD5B,DL,2004,420.00,0.00,420.00,420.00,0,0.0 ,5.1
10/11/2012,LUSD5B,HW,2004,480.00,0.00,480.00,476.00,0,0.0 ,20.4
10/10/2012,LUSD5B,HW,2004,480.00,0.00,480.00,480.00,0,0.0 ,7.65
10/04/2012,LUSD5B,HW,2004,485.00,0.00,485.00,485.00,0,0.0 ,5.1
12/14/2012,LUSD5B,DL,2004,310.00,0.00,310.00,310.00,0,0.0 ,9.35
12/14/2012,LUSD5B,HW,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
12/17/2012,LUSD5B,HW,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
12/11/2012,LUSD5B,HW,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
12/20/2012,LUSD5B,HW,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
12/19/2012,LUSD5B,HW,2004,400.00,0.00,400.00,400.00,0,0.0 ,10.2
12/18/2012,LUSD5B,HW,2004,390.00,0.00,390.00,390.00,0,0.0 ,17.82
12/26/2012,LUSD5B,HW,2004,350.00,0.00,350.00,350.00,0,0.0 ,10.2
12/28/2012,LUSD5B,DL,2004,300.00,300.00,300.00,300.00,0,0.0 ,2.81
12/28/2012,LUSD5B,HW,2004,370.00,370.00,370.00,370.00,0,0.0 ,10.2
05/31/2012,LUSD5A,HW,2004,550.00,0.00,550.00,550.00,0,0.0 ,2.55
06/29/2012,LUSD5A,DL,2004,600.00,0.00,600.00,600.00,0,0.0 ,4.39
07/26/2012,LUSD5A,DL,2004,520.00,0.00,520.00,520.00,0,0.0 ,5.1
07/11/2012,LUSD5A,HW,2003,560.00,0.00,560.00,560.00,0,0.0 ,5.1
12/11/2012,LUSD5A,DL,2004,350.00,0.00,350.00,350.00,0,0.0 ,5.1
10/04/2012,LUSD5A,DL,2004,485.00,0.00,485.00,485.00,0,0.0 ,4.68
09/20/2012,LUSD5A,DL,2004,580.00,0.00,580.00,580.00,0,0.0 ,10.2
09/17/2012,LUSD5A,DL,2004,550.00,0.00,550.00,550.00,0,0.0 ,5.1
09/25/2012,LUSD5A,DL,2004,530.00,0.00,530.00,530.00,0,0.0 ,10.2
09/28/2012,LUSD5A,DL,2004,500.00,0.00,500.00,500.00,0,0.0 ,5.1
10/31/2012,LUSD5A,DL,2004,400.00,0.00,400.00,400.00,0,0.0 ,7.92
11/01/2012,LUSD5A,DL,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
11/02/2012,LUSD5A,DL,2004,400.00,0.00,400.00,400.00,0,0.0 ,7.65
07/13/2012,LUSD4,WS,2004,680.00,0.00,680.00,680.00,0,0.0 ,6.04
09/07/2012,LUSD4,WS,2004,650.00,0.00,650.00,650.00,0,0.0 ,5.54
10/31/2012,LUSD4,DL,2004,600.00,0.00,600.00,600.00,0,0.0 ,5.1
02/01/2012,LUSD3,HW,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,4.3
04/04/2012,LUSD3,HW,2004,"1,200.00",0.00,"1,200.00","1,200.00",0,0.0 ,11.95
03/22/2012,LUSD3,DL,2004,"1,020.00",0.00,"1,020.00","1,020.00",0,0.0 ,9.18
05/04/2012,LUSD3,HW,2004,950.00,0.00,950.00,950.00,0,0.0 ,3.57
06/15/2012,LUSD3,DL,2004,800.00,0.00,800.00,800.00,0,0.0 ,9.64
10/24/2012,LUSD3,WS,2004,630.00,0.00,630.00,630.00,0,0.0 ,8.94
05/08/2012,LUSD2,HW,2004,950.00,0.00,950.00,950.00,0,0.0 ,5.92
03/21/2012,LUSD2,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,5.7
11/14/2012,LUSD2,DL,2004,880.00,0.00,880.00,880.00,0,0.0 ,10.2
10/11/2012,LUSD2,WS,2004,650.00,0.00,650.00,650.00,0,0.0 ,5.1
05/29/2012,LUSD1,DL,2004,950.00,0.00,950.00,950.00,0,0.0 ,5.1
10/12/2012,LUSD1,HW,2004,950.00,0.00,950.00,950.00,0,0.0 ,3.62
10/23/2012,LUSD1,DL,2004,800.00,0.00,800.00,800.00,0,0.0 ,4.59
01/31/2012,LUJM5C,JM,2004,800.00,0.00,800.00,800.00,0,0.0 ,5.1
01/26/2012,LUJM5C,BD,2003,860.00,0.00,860.00,860.00,0,0.0 ,5.29
01/11/2012,LUJM5C,BD,2003,825.00,0.00,825.00,825.00,0,0.0 ,5.1
01/02/2012,LUJM5C,BD,2003,810.00,0.00,810.00,810.00,0,0.0 ,5.1
01/05/2012,LUJM5C,BD,2003,825.00,0.00,825.00,825.00,0,0.0 ,9.96
01/18/2012,LUJM5C,BD,2003,830.00,0.00,830.00,830.00,0,0.0 ,7.65
03/05/2012,LUJM5C,JM,2004,840.00,0.00,840.00,840.00,0,0.0 ,10
03/06/2012,LUJM5C,JM,2004,800.00,0.00,800.00,800.00,0,0.0 ,4.73
03/01/2012,LUJM5C,JM,2004,900.00,0.00,900.00,880.00,0,0.0 ,13.35
02/22/2012,LUJM5C,JM,2004,930.00,0.00,930.00,930.00,0,0.0 ,4.74
02/23/2012,LUJM5C,JM,2004,950.00,0.00,950.00,950.00,0,0.0 ,4.27
02/28/2012,LUJM5C,JM,2004,920.00,0.00,920.00,920.00,0,0.0 ,15.3
02/16/2012,LUJM5C,JM,2004,970.00,0.00,970.00,970.00,0,0.0 ,5.1
02/20/2012,LUJM5C,BD,2004,940.00,0.00,940.00,940.00,0,0.0 ,5.1
02/10/2012,LUJM5C,JM,2004,930.00,0.00,930.00,930.00,0,0.0 ,2.55
02/09/2012,LUJM5C,JM,2004,900.00,0.00,900.00,900.00,0,0.0 ,5.1
02/13/2012,LUJM5C,JM,2004,940.00,0.00,940.00,940.00,0,0.0 ,5.1
03/07/2012,LUJM5C,BD,2004,740.00,0.00,740.00,730.00,0,0.0 ,9.95
03/07/2012,LUJM5C,JM,2004,760.00,0.00,760.00,760.00,0,0.0 ,5.1
05/25/2012,LUJM5C,BD,2004,410.00,0.00,410.00,410.00,0,0.0 ,5.1
05/23/2012,LUJM5C,BD,2004,400.00,0.00,400.00,400.00,0,0.0 ,2.55
05/17/2012,LUJM5C,JM,2004,400.00,0.00,400.00,400.00,0,0.0 ,12.04
05/18/2012,LUJM5C,BD,2004,410.00,0.00,410.00,410.00,0,0.0 ,10.2
03/22/2012,LUJM5C,JM,2004,600.00,0.00,600.00,580.00,0,0.0 ,21.25
03/26/2012,LUJM5C,JM,2004,610.00,0.00,610.00,610.00,0,0.0 ,5.1
03/23/2012,LUJM5C,JM,2004,600.00,0.00,630.00,590.00,0,0.0 ,16.34
04/04/2012,LUJM5C,JM,2004,600.00,0.00,600.00,600.00,0,0.0 ,5.1
04/03/2012,LUJM5C,BD,2004,610.00,0.00,610.00,610.00,0,0.0 ,5.1
04/03/2012,LUJM5C,SC,2003,710.00,0.00,710.00,710.00,0,0.0 ,7.65
03/30/2012,LUJM5C,JM,2004,610.00,0.00,610.00,610.00,0,0.0 ,5.1
04/02/2012,LUJM5C,BD,2004,630.00,0.00,630.00,630.00,0,0.0 ,2.55
04/10/2012,LUJM5C,JM,2004,610.00,0.00,610.00,610.00,0,0.0 ,5.1
04/11/2012,LUJM5C,JM,2004,590.00,0.00,590.00,590.00,0,0.0 ,2.67
04/06/2012,LUJM5C,BD,2004,610.00,0.00,610.00,610.00,0,0.0 ,5.1
04/06/2012,LUJM5C,JM,2004,630.00,0.00,630.00,630.00,0,0.0 ,5.1
05/07/2012,LUJM5C,JM,2004,500.00,0.00,500.00,500.00,0,0.0 ,4.32
05/02/2012,LUJM5C,JM,2004,555.00,0.00,555.00,555.00,0,0.0 ,9.18
04/19/2012,LUJM5C,JM,2004,605.00,0.00,605.00,605.00,0,0.0 ,7.65
04/20/2012,LUJM5C,BD,2004,610.00,0.00,610.00,610.00,0,0.0 ,2.55
04/20/2012,LUJM5C,JM,2004,595.00,0.00,595.00,595.00,0,0.0 ,12.12
04/18/2012,LUJM5C,JM,2004,600.00,0.00,600.00,600.00,0,0.0 ,2.55
04/17/2012,LUJM5C,JM,2004,605.00,0.00,605.00,605.00,0,0.0 ,5.46
04/12/2012,LUJM5C,JM,2004,605.00,0.00,605.00,605.00,0,0.0 ,5.1
04/24/2012,LUJM5C,BD,2004,620.00,0.00,620.00,620.00,0,0.0 ,5.1
04/25/2012,LUJM5C,SC,2003,655.00,0.00,655.00,655.00,0,0.0 ,5.1
04/26/2012,LUJM5C,JM,2004,620.00,0.00,620.00,620.00,0,0.0 ,4.37
06/15/2012,LUJM5C,JM,2004,450.00,0.00,450.00,436.00,0,0.0 ,10.2
06/14/2012,LUJM5C,JM,2004,450.00,0.00,450.00,450.00,0,0.0 ,5.1
06/12/2012,LUJM5C,JM,2004,470.00,0.00,470.00,470.00,0,0.0 ,5.1
06/08/2012,LUJM5C,BD,2004,440.00,0.00,440.00,440.00,0,0.0 ,12.75
06/11/2012,LUJM5C,JM,2004,460.00,0.00,460.00,460.00,0,0.0 ,5.1
05/30/2012,LUJM5C,BD,2004,430.00,0.00,430.00,430.00,0,0.0 ,12.75
05/30/2012,LUJM5C,JM,2004,450.00,0.00,450.00,450.00,0,0.0 ,2.55
06/01/2012,LUJM5C,JM,2004,480.00,0.00,480.00,480.00,0,0.0 ,2.55
06/05/2012,LUJM5C,BD,2004,450.00,0.00,450.00,450.00,0,0.0 ,5.1
06/05/2012,LUJM5C,JM,2004,480.00,0.00,480.00,480.00,0,0.0 ,10.2
07/04/2012,LUJM5C,JM,2004,420.00,0.00,420.00,420.00,0,0.0 ,5.1
07/04/2012,LUJM5C,SC,2003,380.00,0.00,380.00,380.00,0,0.0 ,2.55
06/25/2012,LUJM5C,JM,2004,400.00,0.00,400.00,400.00,0,0.0 ,10.2
07/13/2012,LUJM5C,JM,2004,380.00,0.00,380.00,380.00,0,0.0 ,7.65
07/12/2012,LUJM5C,BD,2004,380.00,0.00,380.00,380.00,0,0.0 ,2.65
07/05/2012,LUJM5C,JM,2004,430.00,0.00,430.00,430.00,0,0.0 ,10.2
07/19/2012,LUJM5C,BD,2004,360.00,0.00,360.00,360.00,0,0.0 ,5.1
07/19/2012,LUJM5C,JM,2004,375.00,0.00,375.00,375.00,0,0.0 ,12.75
07/23/2012,LUJM5C,BD,2004,370.00,0.00,370.00,370.00,0,0.0 ,5.1
07/23/2012,LUJM5C,JM,2004,385.00,0.00,385.00,385.00,0,0.0 ,5.1
07/20/2012,LUJM5C,BD,2004,373.00,0.00,373.00,373.00,0,0.0 ,7.65
07/26/2012,LUJM5C,BD,2004,380.00,0.00,380.00,380.00,0,0.0 ,5.1
08/03/2012,LUJM5C,BD,2004,350.00,0.00,350.00,350.00,0,0.0 ,2.55
08/07/2012,LUJM5C,JM,2004,361.00,0.00,361.00,361.00,0,0.0 ,5.1
08/14/2012,LUJM5C,BD,2004,370.00,0.00,370.00,370.00,0,0.0 ,5.1
09/07/2012,LUJM5C,JM,2004,410.00,0.00,410.00,410.00,0,0.0 ,7.65
09/06/2012,LUJM5C,BD,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
11/02/2012,LUJM5C,BD,2004,320.00,0.00,320.00,320.00,0,0.0 ,5.1
11/12/2012,LUJM5C,BD,2004,300.00,0.00,300.00,300.00,0,0.0 ,5.1
11/13/2012,LUJM5C,SC,2003,300.00,0.00,300.00,300.00,0,0.0 ,5.1
11/08/2012,LUJM5C,BD,2004,300.00,0.00,300.00,300.00,0,0.0 ,9.79
11/06/2012,LUJM5C,JM,2004,325.00,0.00,325.00,325.00,0,0.0 ,4.86
12/04/2012,LUJM5C,JM,2004,250.00,0.00,250.00,250.00,0,0.0 ,5.1
11/16/2012,LUJM5C,BD,2004,300.00,0.00,300.00,300.00,0,0.0 ,5.1
11/19/2012,LUJM5C,JM,2004,290.00,0.00,290.00,290.00,0,0.0 ,5.1
11/23/2012,LUJM5C,BD,2004,285.00,0.00,285.00,285.00,0,0.0 ,5.1
11/22/2012,LUJM5C,BD,2004,280.00,0.00,280.00,280.00,0,0.0 ,2.55
10/15/2012,LUJM5C,JM,2004,400.00,0.00,400.00,400.00,0,0.0 ,10.52
10/16/2012,LUJM5C,JM,2004,410.00,0.00,410.00,410.00,0,0.0 ,5.1
10/17/2012,LUJM5C,JM,2004,415.00,0.00,415.00,415.00,0,0.0 ,5.1
10/18/2012,LUJM5C,JM,2004,415.00,0.00,415.00,415.00,0,0.0 ,5.1
10/10/2012,LUJM5C,JM,2004,425.00,0.00,425.00,425.00,0,0.0 ,10.2
10/09/2012,LUJM5C,JM,2004,425.00,0.00,425.00,425.00,0,0.0 ,5.1
10/04/2012,LUJM5C,JM,2004,430.00,0.00,430.00,430.00,0,0.0 ,7.94
10/08/2012,LUJM5C,BD,2004,400.00,0.00,400.00,400.00,0,0.0 ,4.86
10/02/2012,LUJM5C,JM,2004,430.00,0.00,430.00,430.00,0,0.0 ,10.2
10/03/2012,LUJM5C,JM,2004,432.00,0.00,432.00,432.00,0,0.0 ,5.1
09/25/2012,LUJM5C,BD,2004,420.00,0.00,420.00,420.00,0,0.0 ,5.1
09/17/2012,LUJM5C,JM,2004,420.00,0.00,420.00,420.00,0,0.0 ,12.75
09/20/2012,LUJM5C,JM,2004,420.00,0.00,420.00,420.00,0,0.0 ,9.01
09/19/2012,LUJM5C,JM,2004,420.00,0.00,420.00,420.00,0,0.0 ,5.1
03/12/2012,LUJM5B,BD,2004,650.00,0.00,650.00,650.00,0,0.0 ,7.65
03/15/2012,LUJM5B,BD,2004,650.00,0.00,650.00,650.00,0,0.0 ,5.1
02/13/2012,LUJM5B,BD,2003,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,7.65
02/21/2012,LUJM5B,BD,2004,"1,040.00",0.00,"1,040.00","1,040.00",0,0.0 ,7.65
02/15/2012,LUJM5B,BD,2004,"1,015.00",0.00,"1,015.00","1,015.00",0,0.0 ,5.1
03/01/2012,LUJM5B,JM,2004,960.00,0.00,960.00,960.00,0,0.0 ,5.1
01/18/2012,LUJM5B,BD,2003,870.00,0.00,870.00,870.00,0,0.0 ,2.55
01/05/2012,LUJM5B,BD,2003,900.00,0.00,900.00,900.00,0,0.0 ,5.1
01/03/2012,LUJM5B,BD,2003,860.00,0.00,860.00,860.00,0,0.0 ,2.55
01/10/2012,LUJM5B,BD,2003,900.00,0.00,900.00,900.00,0,0.0 ,5.1
01/26/2012,LUJM5B,JM,2004,905.00,0.00,905.00,905.00,0,0.0 ,5.1
02/02/2012,LUJM5B,JM,2004,901.00,0.00,901.00,900.00,0,0.0 ,9.96
04/24/2012,LUJM5B,BD,2004,700.00,0.00,700.00,700.00,0,0.0 ,5.1
04/17/2012,LUJM5B,BD,2004,720.00,0.00,720.00,720.00,0,0.0 ,5.1
04/27/2012,LUJM5B,BD,2004,710.00,0.00,710.00,710.00,0,0.0 ,5.1
05/04/2012,LUJM5B,SC,2003,580.00,0.00,580.00,580.00,0,0.0 ,10.2
05/08/2012,LUJM5B,SC,2004,500.00,0.00,500.00,500.00,0,0.0 ,5.1
04/10/2012,LUJM5B,SC,2003,740.00,0.00,740.00,740.00,0,0.0 ,12.75
03/30/2012,LUJM5B,BD,2004,710.00,0.00,710.00,710.00,0,0.0 ,5.1
03/30/2012,LUJM5B,JM,2004,670.00,0.00,670.00,670.00,0,0.0 ,5.1
03/21/2012,LUJM5B,BD,2004,770.00,0.00,770.00,770.00,0,0.0 ,5.1
03/20/2012,LUJM5B,JM,2004,688.00,0.00,688.00,688.00,0,0.0 ,2.55
03/19/2012,LUJM5B,BD,2004,715.00,0.00,715.00,700.00,0,0.0 ,28.05
03/19/2012,LUJM5B,JM,2004,655.00,0.00,655.00,655.00,0,0.0 ,11.93
05/17/2012,LUJM5B,BD,2004,480.00,0.00,480.00,480.00,0,0.0 ,5.1
05/29/2012,LUJM5B,JM,2004,500.00,0.00,500.00,500.00,0,0.0 ,5.1
09/03/2012,LUJM5B,BD,2004,430.00,0.00,430.00,430.00,0,0.0 ,7.65
09/03/2012,LUJM5B,JM,2004,430.00,0.00,430.00,430.00,0,0.0 ,12.75
08/27/2012,LUJM5B,JM,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
08/09/2012,LUJM5B,BD,2004,370.00,0.00,370.00,370.00,0,0.0 ,2.55
08/06/2012,LUJM5B,BD,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
08/06/2012,LUJM5B,JM,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
07/24/2012,LUJM5B,JM,2004,406.00,0.00,406.00,405.00,0,0.0 ,10.2
07/19/2012,LUJM5B,BD,2004,420.00,0.00,420.00,410.00,0,0.0 ,7.65
07/18/2012,LUJM5B,BD,2004,420.00,0.00,420.00,420.00,0,0.0 ,7.65
07/17/2012,LUJM5B,BD,2004,420.00,0.00,420.00,420.00,0,0.0 ,10.2
07/16/2012,LUJM5B,BD,2004,420.00,0.00,420.00,420.00,0,0.0 ,5.1
07/06/2012,LUJM5B,BD,2004,470.00,0.00,470.00,470.00,0,0.0 ,5.1
07/11/2012,LUJM5B,BD,2004,430.00,0.00,430.00,420.00,0,0.0 ,10.2
07/12/2012,LUJM5B,BD,2004,420.00,0.00,420.00,420.00,0,0.0 ,7.65
06/05/2012,LUJM5B,JM,2004,550.00,0.00,550.00,550.00,0,0.0 ,5.1
06/04/2012,LUJM5B,JM,2004,545.00,0.00,545.00,545.00,0,0.0 ,5.1
05/31/2012,LUJM5B,BD,2004,540.00,0.00,540.00,540.00,0,0.0 ,5.1
06/11/2012,LUJM5B,BD,2004,570.00,0.00,570.00,570.00,0,0.0 ,5.1
06/12/2012,LUJM5B,BD,2004,570.00,0.00,570.00,570.00,0,0.0 ,5.1
09/18/2012,LUJM5B,BD,2004,480.00,0.00,480.00,480.00,0,0.0 ,5.1
09/25/2012,LUJM5B,JM,2004,470.00,0.00,470.00,470.00,0,0.0 ,10.2
09/21/2012,LUJM5B,BD,2004,480.00,0.00,480.00,480.00,0,0.0 ,5.1
10/01/2012,LUJM5B,BD,2004,462.00,0.00,462.00,462.00,0,0.0 ,4.51
10/05/2012,LUJM5B,BD,2004,450.00,0.00,450.00,450.00,0,0.0 ,5.1
10/09/2012,LUJM5B,BD,2004,440.00,0.00,440.00,440.00,0,0.0 ,5.1
10/10/2012,LUJM5B,BD,2004,440.00,0.00,440.00,440.00,0,0.0 ,4.86
10/16/2012,LUJM5B,BD,2004,440.00,0.00,440.00,440.00,0,0.0 ,5.1
10/16/2012,LUJM5B,JM,2004,450.00,0.00,450.00,450.00,0,0.0 ,10.2
11/22/2012,LUJM5B,BD,2004,280.00,0.00,280.00,280.00,0,0.0 ,7.65
11/21/2012,LUJM5B,JM,2004,290.00,0.00,290.00,290.00,0,0.0 ,10.2
11/26/2012,LUJM5B,BD,2004,280.00,0.00,280.00,280.00,0,0.0 ,5.1
11/30/2012,LUJM5B,BD,2004,260.00,0.00,260.00,260.00,0,0.0 ,5.1
11/01/2012,LUJM5B,BD,2004,320.00,0.00,320.00,320.00,0,0.0 ,2.55
01/23/2012,LUJM5A,BD,2003,915.00,0.00,915.00,915.00,0,0.0 ,7.65
05/18/2012,LUJM5A,BD,2004,510.00,0.00,510.00,510.00,0,0.0 ,5.1
03/20/2012,LUJM5A,BD,2004,770.00,0.00,770.00,770.00,0,0.0 ,7.65
03/27/2012,LUJM5A,JM,2004,750.00,0.00,750.00,750.00,0,0.0 ,4.79
05/11/2012,LUJM5A,JM,2002,500.00,0.00,500.00,500.00,0,0.0 ,7.65
04/19/2012,LUJM5A,BD,2004,790.00,0.00,790.00,790.00,0,0.0 ,5.1
06/13/2012,LUJM5A,BD,2004,610.00,0.00,610.00,610.00,0,0.0 ,5.1
06/14/2012,LUJM5A,BD,2004,610.00,0.00,610.00,610.00,0,0.0 ,5.1
07/04/2012,LUJM5A,BD,2004,530.00,0.00,530.00,530.00,0,0.0 ,2.55
06/29/2012,LUJM5A,BD,2004,510.00,0.00,510.00,510.00,0,0.0 ,5.1
07/12/2012,LUJM5A,BD,2004,430.00,0.00,430.00,430.00,0,0.0 ,7.65
07/06/2012,LUJM5A,BD,2004,530.00,0.00,530.00,530.00,0,0.0 ,5.1
07/17/2012,LUJM5A,BD,2004,470.00,0.00,470.00,470.00,0,0.0 ,5.1
07/19/2012,LUJM5A,BD,2004,455.00,0.00,460.00,455.00,0,0.0 ,10.2
08/07/2012,LUJM5A,BD,2004,440.00,0.00,440.00,440.00,0,0.0 ,5.1
08/24/2012,LUJM5A,JM,2004,515.00,0.00,515.00,515.00,0,0.0 ,5.7
09/04/2012,LUJM5A,BD,2004,460.00,0.00,460.00,460.00,0,0.0 ,7.43
11/06/2012,LUJM5A,BD,2004,400.00,0.00,400.00,400.00,0,0.0 ,5.1
11/13/2012,LUJM5A,JM,2004,460.00,0.00,460.00,460.00,0,0.0 ,5.1
11/14/2012,LUJM5A,JM,2004,430.00,0.00,430.00,430.00,0,0.0 ,39.49
12/07/2012,LUJM5A,BD,2004,230.00,0.00,230.00,230.00,0,0.0 ,2.55
11/19/2012,LUJM5A,BD,2004,340.00,0.00,340.00,340.00,0,0.0 ,5.1
10/16/2012,LUJM5A,BD,2004,465.00,0.00,465.00,465.00,0,0.0 ,9.98
10/09/2012,LUJM5A,BD,2004,485.00,0.00,485.00,485.00,0,0.0 ,5.1
10/11/2012,LUJM5A,BD,2004,500.00,0.00,500.00,500.00,0,0.0 ,5.1
09/28/2012,LUJM5A,BD,2004,500.00,0.00,500.00,500.00,0,0.0 ,4.64
09/25/2012,LUJM5A,BD,2004,510.00,0.00,510.00,510.00,0,0.0 ,10.2
09/18/2012,LUJM5A,BD,2004,540.00,0.00,540.00,540.00,0,0.0 ,5.1
01/24/2012,LUJM4,BD,2003,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,5.1
04/25/2012,LUJM4,JM,2004,730.00,0.00,730.00,730.00,0,0.0 ,4.66
03/28/2012,LUJM4,JM,2003,850.00,0.00,850.00,850.00,0,0.0 ,6.07
03/19/2012,LUJM4,BD,2004,820.00,0.00,820.00,820.00,0,0.0 ,10.2
06/28/2012,LUJM4,BD,2004,540.00,0.00,540.00,540.00,0,0.0 ,4.88
06/12/2012,LUJM4,BD,2004,630.00,0.00,630.00,630.00,0,0.0 ,5.1
06/04/2012,LUJM4,BD,2004,640.00,0.00,640.00,640.00,0,0.0 ,10.2
10/12/2012,LUJM4,JM,2004,690.00,0.00,690.00,690.00,0,0.0 ,19.28
11/23/2012,LUJM4,JM,2004,550.00,0.00,550.00,550.00,0,0.0 ,4.4
11/21/2012,LUJM4,JM,2004,600.00,0.00,600.00,600.00,0,0.0 ,20.4
12/04/2012,LUJM4,JM,2004,455.00,0.00,455.00,455.00,0,0.0 ,30.6
11/06/2012,LUJM4,JM,2004,645.00,0.00,645.00,645.00,0,0.0 ,40.8
10/31/2012,LUJM4,JM,2004,640.00,0.00,640.00,640.00,0,0.0 ,7.65
01/24/2012,LUJM3,JM,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,10.2
01/18/2012,LUJM3,JM,2004,"1,085.00",0.00,"1,085.00","1,085.00",0,0.0 ,7.65
01/17/2012,LUJM3,JM,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,7.65
01/12/2012,LUJM3,JM,2004,"1,021.00",0.00,"1,021.00","1,021.00",0,0.0 ,12.75
04/20/2012,LUJM3,JM,2004,930.00,0.00,930.00,930.00,0,0.0 ,2.55
10/31/2012,LUJM3,JM,2004,660.00,0.00,660.00,660.00,0,0.0 ,2.55
11/14/2012,LUJM3,JM,2004,665.00,0.00,665.00,665.00,0,0.0 ,9.42
10/16/2012,LUJM3,JM,2004,720.00,0.00,720.00,720.00,0,0.0 ,5.1
09/24/2012,LUJM3,JM,2004,700.00,0.00,700.00,700.00,0,0.0 ,3.01
09/28/2012,LUJM3,JM,2004,700.00,0.00,700.00,700.00,0,0.0 ,8.16
12/19/2012,LUJM3,JM,2004,700.00,0.00,700.00,700.00,0,0.0 ,5.1
01/10/2012,LUJM2,BD,2003,"1,140.00",0.00,"1,140.00","1,140.00",0,0.0 ,5.1
01/26/2012,LUJM2,BD,2003,"1,170.00",0.00,"1,170.00","1,170.00",0,0.0 ,7.65
03/20/2012,LUJM2,JM,2004,"1,100.00",0.00,"1,100.00","1,100.00",0,0.0 ,5.1
05/18/2012,LUJM2,SC,2003,650.00,0.00,650.00,650.00,0,0.0 ,7.65
09/10/2012,LUJM2,JM,2004,850.00,0.00,850.00,850.00,0,0.0 ,5.1
12/19/2012,LUJM1,JM,2004,750.00,0.00,750.00,750.00,0,0.0 ,11.88
05/21/2012,LUHR5C,HW,2004,530.00,0.00,530.00,530.00,0,0.0 ,5.1
08/13/2012,LUHR5C,HW,2004,455.00,0.00,455.00,455.00,0,0.0 ,5.1
08/06/2012,LUHR5C,HW,2004,455.00,0.00,455.00,455.00,0,0.0 ,7.65
08/17/2012,LUHR5B,HW,2004,485.00,0.00,485.00,485.00,0,0.0 ,5.1
05/31/2012,LUHR5B,HW,2004,585.00,0.00,585.00,585.00,0,0.0 ,5.1
09/07/2012,LUHR5B,HW,2004,493.00,0.00,493.00,493.00,0,0.0 ,5.1
09/24/2012,LUHR5B,HW,2004,570.00,0.00,570.00,570.00,0,0.0 ,5.1
06/18/2012,LUHR5A,HW,2004,600.00,0.00,600.00,600.00,0,0.0 ,5.1
07/04/2012,LUHR5A,HW,2004,605.00,0.00,605.00,605.00,0,0.0 ,5.1
07/27/2012,LUHR5A,HW,2004,550.00,0.00,550.00,550.00,0,0.0 ,5.1
03/06/2012,LUHR3,DD,2004,"1,210.00",0.00,"1,210.00","1,210.00",0,0.0 ,7.06
11/23/2012,LUFRB5B,WS,2004,420.00,0.00,420.00,420.00,0,0.0 ,8.59
12/20/2012,LUFRB5B,WS,2004,350.00,0.00,350.00,350.00,0,0.0 ,5.93
12/06/2012,LUFRB1,WS,2004,800.00,0.00,800.00,800.00,0,0.0 ,10.42
03/06/2012,LUFRA5C,BG,2004,798.00,0.00,798.00,798.00,0,0.0 ,2.55
03/05/2012,LUFRA5C,BG,2004,845.00,0.00,845.00,841.00,0,0.0 ,15.3
03/01/2012,LUFRA5C,BG,2004,886.00,0.00,886.00,886.00,0,0.0 ,7.65
02/29/2012,LUFRA5C,BG,2004,910.00,0.00,910.00,910.00,0,0.0 ,20.4
02/28/2012,LUFRA5C,BG,2004,940.00,0.00,940.00,940.00,0,0.0 ,9.61
02/27/2012,LUFRA5C,BG,2004,935.00,0.00,935.00,935.00,0,0.0 ,10.2
02/24/2012,LUFRA5C,BG,2004,900.00,0.00,905.00,900.00,0,0.0 ,7.65
02/14/2012,LUFRA5C,BG,2004,972.00,0.00,976.00,972.00,0,0.0 ,10.2
